"conversation_id_str","lang","full_text"
"1548941279748231168","in","Rahasia bisnis kuliner naik kelas meski di hantam pandemi. Direktur Bisnis Development SKB Food, Nilamsari, mengatakan sejak memulai usaha pada tahun 2003 di Surabaya, Baba Rafi dikenal sebagai pelaku usaha kuliner gerobakan di trotoar.
#Rafi
#SKBFood
 https://t.co/3DV192GTeS"
"1548940005329887238","in","Mas Bechi bakal menjalani sidang perdana di Pengadilan Negeri (PN) Surabaya hari ini, Senin, 18 Juli 2022. Selain digelar secara online karena masih dalam masa pandemi, terdakwa juga menjalani persidangan tertutup untuk umum.

#cekdulumedcom

https://t.co/fcWD8q6Z3j https://t.co/eetdJ0qPM2"
"1548839311336144898","in","Hentakan masy Surabaya dlm mendukung nama Ganjar Pranowo sbg Presiden 2024, diwujudkan oleh Relawan #SabahatGanjar melalui Ganjar Pranowo Festival 2022 yg bertujuan memajukan UMKM di Surabaya jg menghibur masy yg mmg sdh 2 th ini terdampak pandemi. 

#GanjarPranowoFestival https://t.co/NfUVXUDhzy"
"1548683655433752576","in","So, here we go!

1. Finally setelah kurang lebih 2 tahun pandemi, kali ini IPM SMAMGA mengadakan kegiatan FORTASI secara offline. 

Pasti ini jadi salah satu kabar baik yang dinantikan seluruh pelajar di Indonesia khususnya di Surabaya ini."
"1548591510261641219","in","@kisbet_ Yang GSJS Pakuwon Surabaya bagus, Ps. Michael Gunawan. Sering ikut online juga selama pandemi."
"1548571377308823553","in","Jalan-jalan ke Surabaya. Jangan lupa mampir beli buku di BBW ya. yey, kesampean juga akhirnya beli buku di @bbwbooks_id, setelah lama banget vakum karena pandemi. Semangat baca bukunya! #fotobbw @bbwbooks_id https://t.co/VpV0wsuG2e"
"1547908493813829632","in","@prayougee Dulu sebelum pandemi aja emang dikit penerbangan jogja - surabaya.. cuma ada wings sama garuda/citi kalo gak salah..
Apalagi tambah skrg udah nyambung tol (dari Kartasura) &amp; kereta byk pilihan.."
"1548536263011368960","in","Acara GanjarPranowoFestival jadi hiburan tersendiri bagi para arekW surabaya setelah 2 tahun pandemi covid 19

#GanjarPranowoFest https://t.co/aGIBPNP2FM"
"1548462857041240067","in","Anak-Anak Rentan Jadi Korban Pandemi Covid-19 Surabaya https://t.co/x5qnWScG30"
"1548311345770086401","in","Sedih .. 3th tawa canda suka sedih bareng . Sempat vakum pandemi, di tahun ini mereka terpaksa harus pisah kelas 😥
Tetap semangat ya anak2 🤘🏻 @ Mcdonal Delta Plasa Surabaya https://t.co/qWb5OVF5uR"
"1548279664342618114","in","Festival musik dan bazar UMKM ini bisa dinikmati seluruh warga Surabaya dan sekitarnya secara gratis. Karena sejak pandemi Covid-19 sudah jarang sekali festival akbar digelar tanpa memungut biaya dari penontonnya.

#GanjarPranowoFestival https://t.co/YDuq6u1yFH"
"1548237444973113345","in","Reses di Surabaya, Blegur Prijanggono Soroti Pendangkalan Sungai Dan UMKM Yang Terpuruk Akibat Pandemi https://t.co/5MWwnlH0U2"
"1547925196090122245","in","Sejumlah wanita pekerja harian lepas di Surabaya Jawa Timur yang dirumahkan akibat pandemi kini justru berdaya di kampung sendiri. Di Kampung Jahit Nusantara mereka mendapat pelatihan dan tetap bisa menjahit di rumah. https://t.co/ns6OyEyJew https://t.co/TpNFPRDLRR"
"1547907136780308480","in","Situasi Covid-19 kembali memburuk di Surabaya, Jawa Timur, ditandai dengan lonjakan kasus harian. Masyarakat didorong segera melengkapi vaksinasi hingga dosis ketiga demi memperlancar aktivitas sosial dalam masa pandemi. #Humaniora #AdadiKompas
https://t.co/yFsx3jdSP1"
"1547889094964826114","in","Masa Pandemi, Penjualan Properti Pakuwon Jati di Surabaya Malah Melejit, Ini Buktinya
@Supermal_PTC 
@Pakuwon_Group
@TUNJUNGANPLAZA
https://t.co/58ukYtDRNe"
"1547749273839710209","in","meningkat 18,94% dari tahun 2019 sebelum pandemi,"" terang Lasiran.

General Manager PLN UIP JBTB, Muhammad Ramadansyah memaparkan proses pengerjaan membutuhkan waktu 356 hari dengan 2 tahap. Tahap 1 pengalihan dari sisi Surabaya menuju Madura masa pengerjaan"
"1547459524591861762","in","Untuk mewujudkan pendulum baru setelah hantaman pandemi, ada Surabaya Romansa yang memberikan khasanah baru dalam... https://t.co/E1NguWHjkh"
"1546914096804556800","in","@rsknoviani @KAI121 Ngeri juga ya. Dulu sblm pandemi ada kereta maharani, awalnya ekonomi modelan dengkul ketemu dengkul setelah itu diganti ekonomi premium dan harganya cuma 50rb jurusan surabaya-semarang 😄"
"1547431736791166977","in","Setelah lebih dari dua tahun libur karena pandemi, towel-towel ponsel ala HSW hadir lagi.

Dimulai di Surabaya dulu dan dengan beberapa pembatasan.

Yang berminat ikut silakan bergegas mendaftar. https://t.co/TxoXthCUwQ"
"1547425786600181760","in","Polrestabes Surabaya memberikan himbauan tetap patuhi protokol kesehatan dan bagi masker untuk warga Kota Surabaya agar terhindar dari Pandemi Covid-19

#polseksukolilosurabaya #PolriDisiplinkanProkes 
#PolrestabesSurabaya https://t.co/ntyQFFh844"
"1547425114475491330","in","Polrestabes Surabaya memberikan himbauan tetap patuhi protokol kesehatan dan bagi masker untuk warga Kota Surabaya agar terhindar dari Pandemi Covid-19

#PolriDisiplinkanProkes 
#PolrestabesSurabaya https://t.co/3BCAoZ4Kn2"
"1547323932398714883","in","Bantu 1000 paket Sembako lagi Juragan 99 melalui Polrestabes Surabaya Untuk Masyarakat Terdampak Pandemi https://t.co/3neBXZkHJL"
"1547242436937674752","in","Dia sempat cerita jg kalau selama pandemi byk org2 dari jakarta dan surabaya yg beli properti2 yg tutup.dia diberitahu dari kenalannya yg notaris"
"1547239959958093824","ja","Akhirnya bisa ketemu lagi @hey_yayas sama Ramona yang cute setelah pandemi yang ga kunjung usai. Mudah2an bisa lebih sering ketemu, tapi gantian main ke Surabaya ya 😁 @ Robucca ロブッカ https://t.co/nEkzDEJPs4"
"1547169151353225217","in","@KAI121 Min balik lagi dong kayak pas pandemi kemarin. Sekarang kereta lokal kearah Surabaya mulai berlaku tiket berdiri lagi. Mau beli yg non lokal tapi beberapa stasiun ngga ada. Tolong kembalikan jadi duduk semua. 😭"
"1547016962139643909","in","Tarif Sewa Mal Surabaya Diperkirakan Stagnan Akibat Pandemi https://t.co/uQmFouIwrJ"
"1547015088930193408","in","Pengadilan Negeri Surabaya menjadwalkan persidangan terdakwa kasus pencabulan terhadap santriwati Moch Subchi Azal Tsani pada Senin 18 Juli 2022, Sidang akan digelar secara daring karena masih suasana pandemi Covid-19. #MostUpdate1058"
"1547023174717546502","in","Menimbun dan Jual Obat Tanpa Izin saat Pandemi, Wanita asal Surabaya Ditangkap Anggota Polda Jatim https://t.co/g93wagqW5F"
"1546921209555783682","in","Pelindo III dan Pemkot Surabaya Perkuat UMKM di Tengah Pandemi https://t.co/F4qlOjvXz4"
"1546722027574161409","in","Hari pertama uji coba layanan kunjungan di Lapas Kelas II A Surabaya, Sidoarjo, diwarnai tangis haru. Dua tahun tidak ada kunjungan karena pandemi. https://t.co/8eHZkDymI7"
"1546667120045740032","in","Sedang mempertimbangkan mengadakan towel-towel perdana selama pandemi. 

Kapan? 20 Juli 2022.

Ponsel apa? Yg sampai detik ini belum hadir resmi di Indonesia.

Di mana? Di Surabaya.

Persyaratan yg sementara terpikir:
* Sudah vaksin booster.
* Bawa hand sanitizer sendiri-sendiri."
"1546562146917810177","in","Hallo Surabaya! Longtrip setelah pandemi👻 next Lombok,Bali,Papua"
"1546483894769201153","in","Dahlan Iskan : Pandemi Bikin Ekonomi Sulit Diprediksi - Suara Surabaya https://t.co/3ctL0CM3y1"
"1546478478975029248","in","Ringankan Beban di Masa Pandemi Covid-19, Rifan Berjangka Surabaya Beri Santunan ke Panti Asuhan https://t.co/Ne64ncRkzy"
"1546372236806074368","in","@literarybase Terakhir ke BBW tahun 2019 (sebelum pandemi). Lokasi di Surabaya lumayan rame sihh pada saat itu, tapi gak sampe yang berdesakan dan engap."
"1546351183643955200","in","@JetVeetlev dulu pemilik resto tempat gue nitip Klappertaart di gading serpong punya selusin pom bensin dari tangerang sampai surabaya, restonya sendiri di serpong kalau ga salah 4-5 sebelum pandemi."
"1546244379764879360","in","India Harus Mengendalikan Mobilitas untuk Menekan Laju Pandemi- suara surabaya https://t.co/4FDbTNyt6k"
"1546224231590924288","in","Pandemi Belum Selesai, Pemkot Kembali Buka Enam Museum di Surabaya https://t.co/ZMBodpnkLh"
"1546123432932151297","in","Salat Id Pertama di Halaman Balai Kota Surabaya usai Pandemi https://t.co/Yx5v9V3eDa"
"1546084874679128065","in","Buku lainnya adalah buku REFERENSI! Super keren nih, adik2 Surabaya siap balik sekolah dan mencetak prestasi!

Buku MOTIVASI / SELF HELP 💪juga menjadi lalapan warga Surabaya yang siap bangkit setelah pandemi! https://t.co/g1svdoVrl9"
"1545811553236418565","in","Liburan ke Surabaya Aman dan Murah saat Pandemi dengan Traveloka EPIC Sale! https://t.co/ZY006NkLx6"
"1545575598776410112","in","Pemkot Surabaya akan menggelar Salat Idul Adha berjamaah, pada 10 Juli 2022 di Taman Surya Balai Kota Surabaya. 2 tahun sebelumnya, kegiatan ini sempat ditiadakan karena pandemi. #publisherstory https://t.co/RdQtYvFUhj"
"1545415608724246528","in","Pemerintah Kota (Pemkot) Surabaya akan menggelar salat Iduladha 1443 Hijriah berjamaah, di Taman Suraya Balai Kota Surabaya, pada Minggu, 10 Juli. Kegiatan ini sempat ditiadakan karena dampak dari situasi pandemi COVID-19. https://t.co/sBKc05tu2U"
"1545282407607451648","in","Dana ikhkas dr ummat utk ummat lwt ACT utk musibah di usut sampai tuntas (Fitnah), tapi Dana Bansos yg di GARONGI saat Pandemi gak diusut smp penerimanya siapa dan ke lembaga apa.

Baru² ini dana Jemaat di Surabaya pun lepas dr Berita, dasar 😜🤭

#TangkapAbuJanda https://t.co/bHv7gMMUgy"
"1545225203264921601","in","Meski Pandemi, Penilaian Sekolah Adiwiyata Tetap Digelar Di Surabaya https://t.co/bSkb8py9zp"
"1545057555369857024","in","@ngalamfess beli ndek mana nder? langganan ku di ters.surabaya tutup gegara pandemi 🥲"
"1544969481189040129","in","Gelaran Surabaya Smart City akhirnya kembali diselenggarakan usai vakum selama dua tahun terakhir akibat pandemi.

Kompetisi SSC 2022 Diikuti Ribuan RW di Kota Surabaya Usai Vakum 2 Tahun https://t.co/4rXtUHdJga

#SurabayaSmartCity #InfoSurabaya https://t.co/MrmtncOGxs"
"1544885320696877056","in","Jaa.. dimulai dari momen bbw tahun 2018 di JX Surabaya. Event bbw terakhir yang aku kunjungi sebelum pandemi
Bbw 2019? idk...
Karena gak ada bukti foto, jadi ya ngutip kata Ranke ""no document no history"" 😌 https://t.co/mUwF7GWjcg"
"1544506665046659073","in","@ericarl_ Selama pandemi lapangan badminton di Surabaya ttp rame kok,,"
"1544714559050489856","in","Akhirnya nonton di Jakarta dari mulai pandemi baru ini nonton di Jakarta..
Kemaren2 udah nonton di bioskop cuma nontonnya selalu pas di Surabaya. Soalnya film yg mau ditonton selalu tayang pas lagi balik Sby 😂 https://t.co/mBsCYBlpPZ"
"1544487896819699712","in","@jvdas_iskariot Usaha rental laptop ""mastersewa"" sudah lama establish (2011, awalnya dengan nama ""Rental Surabaya""). Kemarin terdampak pandemi (banyak event cancel sewa, sehingga karyawan dirumahkan) dan sampai sekarang masih dijalankan bersama anak dulu."
"1544524471905554432","in","@Temadur3 @pengarang_sajak @KemensosRI lah dulu aja rakyatnya di surabaya dikorbanin sama dia sewaktu pandemi karena punya sentimen sama risma, ambulan yang harusnya ke surabaya malah diputer, tuh orang emang gak jelas aslinya."
"1544486531980746752","in","Selama Pandemi Covid-19, Tenaga Kerja yang Mengadu ke LBH Surabaya Naik Tiga Kali Lipat https://t.co/xq2fElxT6f"
"1544309386306551814","in","@KAI121 Saya heran, Kereta Surabaya - Malang ada tiket eksekutif 30rb dgn durasi perjalanan 1jam 30an mnit, tapi Pekalongan Semarang Hanya 1 jam belasan menit, paling murah ekonomi 49ribu dgn Airlangga. Kaligung harga naik dgn alasan pengurangan seat saat pandemi. Skrg endemi? 😩"
"1544253419200086016","in","Pengen cheesecake nya uncle tetsu🥲 sedih banget store di surabaya tutup gegara pandemi💔"
"1544234291391246336","in","Nobar ""Keluarga Cemara"" bareng IMP Kota Surabaya
After many sesion pandemi.. https://t.co/BsjGvtNLLn"
"1544158894481559552","in","Bazar Buku ‘Big Bad Wolf Books’ Hadir Kembali Setelah 2 Tahun Vakum.

Surabaya (https://t.co/ksziGGG4m3) – Setelah dua tahun pandemi Covid-19 melanda dunia, Bazar Buku Internasional ‘Big Bad Wolf… https://t.co/QGKmmWvtyG #bazarbuku #bbwb2022 #bigbadwolfbooks #buku #pameranbuku"
"1543813538082275328","in","Skrg udah gk prnh ke luar kota lagi sejak pandemi.. Pingn keluar kota surabaya/bali tapi nunggu ada yg mau dulu.. Minimal 5org bt keep aku kesana..."
"1543219425729724416","in","#BeritaJatim
Dampak Pandemi Covid-19, Pemkot Surabaya Punya Utang Rp 400 Miliar
#pemkotsurabaya
#utangpembebasanlahan
#pandemicovid-19
https://t.co/pKFrXPGQNW"
"1543138508142944257","in","#Dampak Pandemi Covid-19, Pemkot Surabaya Punya... - https://t.co/Pq4d44z7vP Jatim #Covid #Covid19 https://t.co/ISbGa5xft3"
"1543135498864132100","in","Dampak Pandemi Covid-19, Pemkot Surabaya Punya Utang Rp 400 Miliar https://t.co/5dUaAZgJ2V"
"1542912277854261249","in","CSR Dharma Lautan Berlanjut Khitanan Massal Setelah Pandemi, Meringankan Beban Warga Surabaya https://t.co/SGDJwMwFPM"
"1542828381808365568","in","SMAN 5 Surabaya Gelar SMALA Cup 2022 di SIER Sport Arena.

Surabaya (https://t.co/ksziGGG4m3) – Geliat event olahraga mulai terasa setelah pandemi Covid-19 bisa terkendali. SIER Sport Arena yang… https://t.co/69DQ3hfDHR #ptsier #siersportarena #smalacup #sman5surabaya #olahraga"
"1542787949125050368","in","@oscar_assafi @mjktfess @KAI121 Mimin dulu sblm pandemi sering potong kompas kalau ke malang. Berangkat pagi naik Jenggala turun Sidoarjo. Sambung naik kereta ekonomi Surabaya - Malang (Penataran Dhoho). 15ribuan. Skrg sdh ga bisa 😬"
"1542761566273097728","in","Indie Clothing Expo XII Digelar di Surabaya, Menjadi Wadah Brand Lokal untuk Bangkit Setelah Pandemi https://t.co/Vzl84fjH48"
"1542726722277474304","in","SEHAT DIKALA PANDEMI, RUTAN SURABAYA MENJADI TUAN RUMAH SENAM BERSAMA KORWIL SURABAYA

https://t.co/OCagSi7eB8
_
@Kemenkumham_RI
@DITJEN_PAS
@Kemenkumham_Jtm
_
#pemasyarakatan
#rutansurabaya
#rutansurabayaWANI https://t.co/AwN0IW8c2X"
"1542726508300873728","in","TIMESINDONESIA, SURABAYA – Tren cloud kitchen yang sempat meningkat di masa pandemi, sudah mengalami sedikit penyesuaian ketika status pandemi berubah menjadi endemi.

Istilah cloud kitchen yang tadinya hanya berupa dapur virtual yang berisi beberapa bisnis makanan dan hanya https://t.co/pkuTSJSDb4"
"1542726231644426242","in","TIMESINDONESIA, SURABAYA – Tren cloud kitchen yang sempat meningkat di masa pandemi, sudah mengalami sedikit penyesuaian ketika status pandemi berubah menjadi endemi.

Istilah cloud kitchen yang tadinya hanya berupa dapur virtual yang berisi beberapa bisn…https://t.co/OUpIlI0DhQ"
"1541998975460741120","in","@radenrauf @ruswalll Tanggal 3 Juni kemarin first time ketemu @isyanasarasvati lagi setelah 2 tahun Pandemi, pas ketemu langsung di konser pribadi juga bayangin how lucky i am. Btw, goodluck for Lexiconcert Surabaya dan Bali kak Isyan❤️"
"1541424109082378240","in","@geloraco Saat kita yakin Allah akan mencukupi kebutuhan kita selama pandemi senilai 5 x UMR surabaya pekerjaanku lepas..!! Alhamdulillah masih bisa nguliahkan anak..!!"
"1541273122178867201","in","Event bazar buku gede-gedean plisss🤩🐺📚 Kudu dateng yg di Surabaya. Diskon ga main-main bangett. 50% - 90% ga tuh🏷💸. Ihh mauu dateng, sekalian mau preview pass nya, bakal jadi pertama kalinya ikut BBW setelah kena pandemi. #BBWSby22 #BCAxBBW https://t.co/1eXT2LCaGj"
"1540741337636806657","in","Di tengah kebahagiaan nonton stand up lagi,bahagia juga ngeliat JKT48 yang sukses menggelar tur di Surabaya setelah terhalang pandemi seneng ngeliatnya penonton sampe rame penuhin mall walaupun ini tur terakhir dua oshiku"
"1541310032175702016","in","Selama Pandemi, Pemkot Surabaya Dinilai Mampu Tekan Kasus Covid-19

https://t.co/9Z6hCd9ufD"
"1540619470359633920","in","PT SIER dinilai berkontribusi dalam membantu penanganan pandemi Covid-19 khususnya di Kota Surabaya dan mampu... https://t.co/eZbkJ0pt3Q"
"1540272949940617216","in","Ia memaparkan strateginya membangkitkan ekonomi daerah yang sempat terdampak pandemi Covid-19. Eri menjelaskan, pemulihan ekonomi Kota Surabaya setelah pandemi Covid-19 dilakukan dengan program padat karya."
"1540003418873266176","in","Pemerintah Kota Surabaya memborong produk dari pelaku Usaha Mikro Kecil dan Menengah (UMKM) untuk menggenjot perekonomian rakyat agar bangkit dari pandemi COVID-19 yang difasilitasi melalui aplikasi pasar elektronik atau e-peken. https://t.co/6s8wbWr4OF"
"1539972368830894080","in","Dibantu Pemkot Surabaya, UKM Dolly Bangkit dari Hantaman Pandemi
https://t.co/tvsyuFklVE"
"1539899844424126464","in","@Askrlfess terus lagi jaman pandemi dari 2019 sampai sekarang udah gapernah ada uang tambahan kalau telat bayar kuliah. dah bgtu pokoknya kalau surabaya boleh coba ke wm cek ke instanya aja banyak infonya tp gue lupa nama ignya apa yh kampusku itu"
"1539632117952430083","in","Pandemi Picu Kreativitas Mahasiswa di Surabaya Buat Furnitur Multi Fungsi https://t.co/XddwewnzS5"
"1541282224300953600","in","Reuni Arsempat Delima di Surabaya, Kenakan Syal di Leher Sebagai Tanda Pandemi Covid-19 Kian Landai https://t.co/SLmi9cophH"
"1538757442083131392","in","Gagasan tentang epidemiologi bencana diutarakan Bang Doktor Defriman Djafri sebagai salah satu pembelajaran dari pandemi terakhir. bagaimana bentuknya? mari kita simak pada saat parade gagasan di Jambore SKM Nasional

Munas VI Persakmi
Jambore SKM Nasional I
Surabaya, 24-25 Juni https://t.co/yedmyOCBqx"
"1537803151960465409","in","BUMN Erick Thohir menghadiri Pertemuan &amp; Makan Siang dengan Pengusaha se-Jatim, Indonesia Link di Royal Tulip Darmo Surabaya yang mengangkat tema ""Peluang dan Prospek Usaha Indonesia Pasca Pandemi 2024""

@erickthohir 
#BangkitBersamaET https://t.co/5YH54PGvTe"
"1537432336303677442","in","@starfess 3 kali lebaran cece belum pulkam ke surabaya gara2 pandemi akhirnya bisa sekalian konser ya ce 🥺 https://t.co/5z5mJLYybE"
"1537023855285325825","in","Panduan buat temen temen yang mau ke venue 10th Anniversary Surabaya guys, slmat berjumpa Osha Oshi buat smua teman² yang hadir di City of Tomorrow, buat yg blum bisa berkesempatan ikut, yuk meramaikan HT #JKT4810thAnnivTourSBY biar sama² mrasakan euforia setelah 2 tahun pandemi"
"1537014057919582208","in","Terjun di Kejuaraan Budapest Hungaria 2022, Ini Target Atlet Muda Loncat Indah Asal Jatim.

Surabaya (https://t.co/ksziGGG4m3) – Vakum hampir dua tahun dari kompetisi di tingkat internasional karena pandemi… https://t.co/oTiuIX0LHV #jatim #loncatindah #olahraga #surabaya"
